index, frame, sample, time, raw[0], cal[0]
668,99,2,0.836005,1927,-2.00437
669,99,3,0.837254,1927,-2.00437
670,99,4,0.838504,1927,-2.00437
671,99,5,0.839753,1927,-2.00437
672,99,6,0.841003,1927,-2.00437
673,99,7,0.842253,1927,-2.00437
674,100,0,0.843502,1927,-2.00437
675,100,1,0.844752,1927,-2.00437
676,100,2,0.846002,1926,-2.01945
677,100,3,0.847251,1927,-2.00437
678,100,4,0.848501,1927,-2.00437
679,100,5,0.849751,1927,-2.00437
680,100,6,0.851,1927,-2.00437
681,100,7,0.85225,1927,-2.00437
682,101,0,0.853499,1927,-2.00437
683,101,1,0.854749,1927,-2.00437
684,101,2,0.855999,1926,-2.01945
685,101,3,0.857248,1927,-2.00437
686,101,4,0.858498,1926,-2.01945
687,101,5,0.859748,1927,-2.00437
688,101,6,0.860997,1926,-2.01945
